pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
SC7295	0.290946550601	0.0145919151835	-0.0473202340074	-0.0794057472007	0.0284057242175	-0.0471123961604	0.0532474641626	-0.0166611351825	-0.0779375539142	-0.10215445034	-0.0213011142157	0.0835603112519	0.127504796157	0.0116386377965	0.0457831402663	0.094749205707	-0.0458056314341	0.132211977064	0.0732805757335	0.0321794828687	0.058460767937	0.0501282572242	0.114077372286	-0.0121540932548	-0.00191587134174	0.0280398569153	-0.0607228855814	-0.0769692562993	0.0122127039154	0.124782015189	-0.0819059534218	-0.0367391901415	0.000460045643773	-0.0473718759001	-0.0406508242907	-0.0598208037469	-0.000832290296888	0.0104811363519	-0.0330147650651	-0.038261134333	0.0406249117664	-4.31420297976e-09
SC7296	0.203663368558	0.0313490008168	0.0263909285971	-0.0661078431352	0.0406007996185	0.109401853167	-0.0273334206805	-0.140900658439	0.0580950053277	-0.0276791239157	-0.0853608341439	-0.0781130949846	0.0617358761362	-0.0189543957292	0.0333688463066	0.0809897927333	-0.0058599536492	-0.0704514822317	-0.0912119182697	0.0623897367839	-0.0371764737849	0.0188016226881	-0.0969305507678	-0.0915687086078	-0.00473309135546	0.0784701686217	0.0900657398787	0.0300320587525	0.0853372941078	-0.0105446077846	-0.0068806738075	-0.0854166169734	0.0825907819849	-0.0224513080556	0.0342861881066	0.00433671489364	0.0582922899764	-0.0628400553982	0.0415286432367	-0.108012428331	-0.0198884386482	-4.31420297976e-09
SC7297	0.236983520021	0.0411420754512	0.00352887174951	-0.0505364250048	0.0297216509849	0.0694243647227	-0.0236519215587	-0.0498088818205	-0.0337222385062	-0.0148619189801	-0.0631495674546	-0.0309801468812	-0.000837415330474	-0.00841858318827	-0.05535360196	0.027919605434	-0.0340827822357	-0.0315969478501	-0.0506584921062	0.098388319429	-0.012908830443	0.0958273593962	0.012009604662	0.023903595875	-0.0426323761779	0.00912505069742	-0.0167112253537	-0.00652362767223	-0.0645761555984	-0.0755165590786	-0.00314085344068	0.147515548932	0.0809603095109	0.0109850137462	-0.0152501288865	0.0381517189449	-0.1643286985	-0.0419847474135	-0.0396889365905	0.154145348337	0.0311788540405	-4.31420297976e-09
SC7298	0.194260582672	0.0378553360743	0.0599097581056	-0.00601600436804	0.0555887476527	0.0725225186686	-0.0658454088267	-0.0136980527753	0.00948794411692	-0.0066907630072	-0.0460382433043	-0.0323889789694	-0.00109699756232	-0.148002427968	-0.125249747041	-0.0351317350623	0.0375210341865	-0.0263080155319	0.0227844801705	0.0284034379747	0.0509779148089	-0.0202056911647	0.0135223010531	0.0080144224198	0.01545641642	0.0348772056677	0.0546958306819	0.00400711861559	-0.13177274733	0.043404674875	0.103353751375	-0.0295976987331	-0.118350866642	0.0893938315627	-0.00321244610525	-0.133282865364	-0.00294479615243	0.120312771569	0.00960798476144	-0.0305430256817	0.000966728299428	-4.31420297976e-09
SC7299	0.237574624543	-0.0158649895249	-0.0566050332035	-0.0113494028779	-0.0600456073593	-0.0994620186177	0.058875678029	-0.0267295138557	-0.0573578516708	0.00542734663618	0.0851253528422	0.0799988575572	0.048428955208	-0.0415496344188	-0.0918082457382	-0.0468022918467	0.0129277759925	0.0714626352087	-0.0515990357565	-0.0832891310464	-0.0196397367815	-0.0543437240545	-0.0197411518548	-0.0907163329613	0.0128076865075	0.0680673303773	0.023774656077	0.0331919287618	-0.051322826349	-0.0898158838126	0.0844490500995	-0.0982555910449	-0.0274678019375	-0.0517796970194	0.00407873313684	0.10424704383	0.00479979961239	-0.048077956222	-0.128848844223	0.0432798156761	-0.078928935684	-4.31420297976e-09
SC7476	0.16660544226	-0.00358401341004	-0.107495595185	0.013859040805	-0.0654331426196	-0.16461824078	0.0584048826821	-0.0797926672929	-0.0252989703389	0.0336072201204	-0.042992513895	-0.0327846302486	0.0221666345153	0.057197300039	0.0216439482445	-0.0678432580034	-0.0370282002473	-0.109320527334	-0.0345034768221	-0.110205792298	-0.0181387496688	0.0335558551865	0.0744098480247	0.0206629726306	0.00821103909392	0.0856500041464	0.0356334387957	0.038058708671	0.0727333342577	0.0902984524745	-0.00310360679247	0.0315524120453	-0.0526947973226	0.147223047712	0.0405877661226	0.0841976236001	-0.00706124623123	0.0452655496193	0.0891535425619	0.0318509048589	0.0553557300755	-4.31420297976e-09
SC7477	0.213299116024	-0.026427531286	0.00867773792542	-0.0121824386273	-0.0841565209041	-0.00520037795927	0.0647321341225	-0.0725815366482	-0.0625206656231	0.107729728185	0.125904376534	-0.0270105151584	0.0108702213049	-0.0544148295951	-0.0414638015082	0.000124289733719	0.0270997254634	-0.0802373339713	0.0487711234948	-0.00956730465202	0.0697015871541	-0.0258676196436	0.0279967385437	-0.00791679724955	0.0923170849777	-0.170805530025	0.0178735446599	-0.100133766332	-0.0276421363879	-0.0155484728275	-0.0365460744187	0.0290168956762	0.0905603267833	-0.0336327456001	-0.00578417184229	-0.0118784643214	0.0402231800426	-0.0192327449595	0.137295796046	0.00490566390908	-0.0815330056276	-4.31420297976e-09
SC7478	0.238319506412	-0.00733488239901	-0.093511569307	-0.0154863432432	0.00466167879649	-0.121547899651	0.103928134335	0.113649987399	-0.040676558226	0.0745147081552	-0.0145695674993	0.0709629595717	-0.0512021848981	0.087320701997	-0.0612495393818	0.0534218818716	0.0258633785347	0.0012763898072	-0.104137680175	0.0859460114566	-0.0787382702248	-0.0195499605146	-0.124666923166	0.143024867586	-0.0575619966944	-0.0461083432168	-0.00496484927932	0.0262349051852	-0.0118811344546	-0.0571418699263	-0.0105190326591	0.00954163320601	-0.0233558397464	-0.0372666940685	0.00591860256971	-0.0622876990607	0.0399906756548	0.0425554365346	0.0264112375178	-0.0798277737429	0.0692463181198	-4.31420297976e-09
SC7479	-0.0643217182255	0.140065122114	-0.00391719985517	-0.0396489118259	-0.0155199733921	0.107327436741	0.0684110930383	-0.046814843447	0.120042350437	0.109796649608	0.0316457978004	0.0458490490458	0.0390354476287	-0.0391067437414	-0.0320504894796	0.0340723005067	0.0923524810006	0.16577960484	0.0111001513817	-0.0823022160039	-0.0262308153277	-0.0141119867087	-0.0429002912376	0.062522214693	-0.00929983956439	0.0920964733207	0.0148325014959	-0.0514989042873	0.112776807647	0.00127788326595	0.0490545344242	0.115687501141	0.00247812076737	0.0422385335161	-0.104637412756	-0.0269191525334	0.0559687462279	-0.0205913038209	0.0374957690722	0.0523392405724	0.00448737841512	-4.31420297976e-09
SC7480	-0.174170258422	0.143748493075	-0.0950680548626	-0.0217010991006	0.192785541199	-0.0340064766092	0.0839768639817	0.0467423080731	0.0791916395059	-0.0299159541488	0.116542334954	-0.133856131679	0.108085385942	0.0225885719266	-0.0382828314277	0.0245107842478	-0.0850062664162	-0.069029290148	-0.0039678750285	-0.0679362132998	0.00803842210881	-0.00636917438685	0.0327019558759	-0.00918216460397	-0.0408330517094	0.0156870336504	-0.0777350357688	0.0300687971816	-0.0286594048266	-0.0839694921475	0.0282437219962	-0.0768770310008	0.0639993070879	-0.0298486739368	-0.100524726243	-0.0146807046279	-0.0289044303033	0.0809606415647	0.0482375231587	0.00369528513093	0.0344518788363	-4.31420297976e-09
SC7481	-0.180339374319	0.192220025018	-0.0404653082363	-0.0758106961387	0.0643595969231	-0.00537192584816	0.0833213526348	-0.0230322359515	0.102887363138	-0.0495219373782	-0.0689085996698	0.0339036974515	-0.0262599753387	0.0584453038599	-0.109288685573	0.0562365998295	-0.101397552807	0.0446378468639	-0.041534843785	-0.0162025169118	0.0589802312572	-0.0943487190169	-0.0371970043471	-0.0614186461038	0.146784573558	-0.0740277218732	0.0235171416563	0.0642856972611	-0.0706501081362	0.0652775503218	-0.0720618919203	0.0945146535621	-0.0547854052298	0.000759295668301	0.0766968356414	0.0372647961827	0.00233217310769	-0.036091860946	-0.00921774918231	-0.0123142463352	-0.00861805222345	-4.31420297976e-09
SC7482	-0.152867729457	-0.112478638072	0.103590553316	0.0758172224973	0.174159110699	0.0288407374924	0.00801517562997	-0.003056755792	-0.186766069195	0.0627880637297	-0.0217263895399	0.0532447242984	0.00245801805928	-0.137369910025	0.0353253831271	0.130379752326	-0.0474216466438	-0.0315463259033	-0.0252746502005	-0.090551320387	-0.0738883207821	0.027471272237	-0.0481166668895	-0.0526341131167	0.0404093671648	-0.0278600653447	-0.0405691373691	-0.0457657684773	0.0307722244076	-0.0130935043255	0.00654279179993	0.0527990997492	-0.00252365372998	0.0159740204952	0.0570932038505	0.0487312224304	0.0697939661524	0.0772339594736	-0.0485068240201	0.0163442507444	0.0625976147794	-4.31420297976e-09
SC7483	-0.14457685453	-0.259996076956	0.0325174829968	-0.0285046638251	0.0255426005917	0.0183845879844	0.120639803349	0.0431224432417	-0.0756135049679	-0.0605353063419	-0.0652067900901	0.029339993394	0.0235126861879	0.0258488712487	0.00777829433794	0.0255099803294	-0.0619744159103	0.038135867817	0.0961243158631	0.0536697593243	-0.0841115216807	-0.0316953403624	-0.0650174855939	-0.0222790230595	-0.0260726208864	-0.0261933131846	0.00686585993302	0.00971351037429	0.0162140660952	0.00603335381008	0.0763933138948	-0.0255990317543	-0.0528264094527	0.0943317625121	-0.075097151213	0.0205053835988	-0.114675078668	-0.0524964583934	0.113308724852	-0.0227423536757	-0.132684430786	-4.31420297976e-09
SC7484	-0.0832724204169	-0.273601466768	0.0133016976291	-0.0665199662055	-0.0600670275971	0.0583884394909	0.098102423801	0.0556148025726	0.0137734224981	0.00837773932278	-0.0421165141735	-0.110600684385	0.0348680767792	0.0245286255706	-0.0460505249461	-0.0323521755212	-0.028791442422	0.000142434883317	-0.061040871767	-0.0918656035838	0.118461953547	0.0578903038817	0.024864428447	0.0364638146662	-0.0727491538834	-0.0266427484707	0.0532010327222	-0.0204929919526	0.0955137846905	-0.041927301633	-0.059507312314	0.048906520704	-0.0112628499244	-0.0112143917076	0.0653921199775	-0.0746483186344	-0.0151701811294	0.0626523188747	-0.128743977024	-0.0374764463949	-0.098641503742	-4.31420297976e-09
SC7485	-0.111419763057	-0.293885286376	0.0677108226382	-0.0838398287178	-0.0733589019554	0.0631370601947	0.0593157511073	0.0500261552394	0.0150434557276	0.00395986176252	-0.041107415494	-0.056847924282	0.0167186298822	0.0206924586642	-0.0415572046028	-0.000427488956896	0.0195935409716	0.0596391499453	0.0563404628709	0.0320533728212	0.0128343449505	-0.072404569911	0.0483943439605	0.0231540226279	0.000638449153903	-0.0170063331965	0.0872480528331	0.0392226611878	-0.0531696387023	0.0260178656451	0.0422099125388	-0.0882584613323	0.0924650398085	-0.0114412917635	0.0378833427093	0.0477001713466	0.0723441432446	-0.0172151573037	0.0183397103486	0.0953068710682	0.187029589155	-4.31420297976e-09
SC7486	-0.101955109848	-0.194310467331	0.0199393608693	-0.11464198351	-0.0177559402443	-0.0183937095571	-0.102388337923	0.006987798013	0.0163333128708	0.00703123049966	0.00325830574633	-0.00235782408717	-0.054326528127	-0.0452272563374	-0.0673815812536	0.0115480577445	0.0362842300628	-0.0734803659242	-0.0599143745693	-0.0983666650057	-0.0291103620869	-0.0424585756346	0.0457486308227	0.10026855	0.0627208590075	0.0877534714953	-0.141791191	-0.0511627570873	-0.043390015184	0.0621100746305	0.0221996329851	0.0132614821873	0.0400204804543	-0.0312052524232	-0.020210616614	0.00335609150654	-0.069978304566	-0.131386892874	-0.0104224484664	-0.128160801073	0.0231522266234	-4.31420297976e-09
SC7487	-0.0711459988334	-0.251780349038	-0.062999302824	-0.150880957483	-0.049287391892	-0.0499874814692	-0.119940394439	0.0111881186918	0.0193226414414	-0.0998166793593	0.088561224044	0.0328431146052	0.0409737327742	-0.0116119811855	0.0223225273873	-0.0709530362314	0.043154410774	-0.0333954622585	-0.0530514678829	0.086361621852	0.0133576362164	-0.0184572592202	-0.0755449795703	-0.132229822032	0.0222199036778	0.033312688958	-0.0808881307315	0.0233853810069	0.0155493649079	-0.0451070912077	-0.0864618460797	0.0883269065413	-0.0626011248125	0.0217921576213	-0.0668952970867	-0.0336913426549	0.0896592568227	0.0489422331666	0.0367531180745	0.0596151059972	0.0208717903444	-4.31420297976e-09
SC7488	-0.00355285950739	-0.144851924635	-0.0843177306183	0.12437740594	0.0744002085288	-0.00408037641333	-0.0466813854928	-0.0179991435269	0.0344695035853	0.0488753943599	0.131208934684	0.0827689250962	-0.0114935018809	-0.101594776183	0.099573034046	-0.110713531245	-0.135476167637	0.0757776715316	-0.0114525644537	0.0324840514774	0.0180326462576	-0.0366372250123	-0.00332896993672	0.0377522351528	0.0477052317984	0.0459085544715	0.128285781797	0.0781997572233	0.0241316964765	0.00291726655057	-0.030927907516	0.0389209821748	0.0554788935624	-0.0441228027035	0.0260230334904	-0.0550003932719	-0.108967249615	0.000275278940123	0.0193220316461	-0.0511209448475	0.041256755991	-4.31420297976e-09
SC7489	0.0162144996136	-0.146243261188	0.057937854213	0.0908642172012	0.047018047493	-0.028882079032	-0.141390142087	-0.0653464915528	0.130160116914	-0.0423327030708	0.0204837110972	0.0965425571967	0.00346032863187	0.0946264129029	0.00280411050148	0.0989079025333	-0.0472657556465	-0.051437374538	-0.0332540293559	-0.0152961685176	-0.000691505038391	-0.0565032110635	0.051043454709	0.0464435426162	-0.144113282118	-0.0270738381538	0.0655777092356	-0.0604158789843	-0.0454017588943	0.0708791633059	0.067301744532	0.044672438639	-0.0172842630018	-0.0904839102932	-0.0140365690409	0.0657966374302	0.0548438577553	0.0589971918041	0.0195783008274	0.0417417113333	-0.0797576803681	-4.31420297976e-09
SC7490	-0.0503060330841	-0.125963715565	0.0368521647943	0.108533646348	0.0123295228975	-0.0443802630488	-0.0966320289846	-0.100873533538	0.0682966221496	0.0913569814314	0.0411132478259	0.03643273623	-0.120408141493	0.0882881258508	-0.122136634014	0.116064023386	0.000470165056982	0.0455915737507	0.0254890593006	0.0123038171283	0.0274486005283	0.122037882292	0.0263540827911	-0.0368882347935	0.0565645090237	-0.0205323757584	-0.0301137487014	0.0329951832649	0.0660559306489	-0.0551695609633	-0.0701343292264	-0.140837195275	-0.0350614020414	0.071055599755	-0.0239689050817	-0.0547235979814	-0.0406204795996	-0.0146693418747	-0.00750211577426	0.0392499662706	0.0166780333245	-4.31420297976e-09
SC7491	-0.114942407155	0.0755358639718	0.00108455628433	-0.108831278487	-0.0897236120759	0.0585774417796	-0.0753049949535	-0.0808023452229	-0.00967493582999	0.105657841245	0.0171839739964	-0.0377380136354	0.0478060849746	0.0691824660168	0.114811277931	-0.0298119193843	-0.0437066512989	0.112107416527	-0.0323510710445	-0.00874079586153	0.0424790504547	0.0502919443747	-0.058911714819	-0.00702921131909	-0.0326034282348	-0.0191564642324	-0.0703044103599	-0.0940663372041	-0.0756275266363	-0.0589959997426	0.0569982736621	-0.0440737797535	-0.108001353765	-0.036493000694	0.121839607091	0.0488621451178	-0.0684712865199	0.0439066104664	0.0747447935263	-0.0365474979431	0.0436069243091	-4.31420297976e-09
SC7492	-0.155270840978	0.0964905106084	-0.132631436339	-0.203321161323	0.0638708909817	-0.0370560909057	0.0171972224798	-0.128764839229	-0.0240900189413	0.0120759941556	-0.122694869765	0.125362203876	-0.156803759765	-0.0475269441262	0.0751174987031	-0.103302373702	0.0145757606613	-0.040322714863	0.0144062099765	-0.0553168991371	0.0252864512725	0.0195512327027	0.00887915197804	-0.0140491137739	-0.0851719672506	-0.0984381063459	0.0167168817268	0.0205177330228	0.01159591997	0.00398154414202	0.0330582780558	-0.0630665490042	0.0532917833409	-0.0274672652037	-0.0629597164019	-0.0577517277971	0.0114139399445	0.00437039345643	-0.02916917194	0.0304919879408	0.000507325566149	-4.31420297976e-09
SC7493	-0.205951718847	0.116001747274	0.0184952239597	-0.135163129684	0.0721697862021	0.0204979092746	0.0775790714096	0.0880226388377	-0.0401866263674	0.026325310935	0.192322044703	0.0396787821806	-0.0548282853676	0.0392759274007	0.0167581245039	0.0259577366954	0.0456608428083	-0.0894712005713	0.015744127374	0.116036269856	-0.00143203919243	0.132129094972	0.069988755569	-0.00731253995199	-0.0121699415049	0.0848184235628	0.100909366066	-0.0257560670386	-0.0159790159599	0.0551978043774	0.0420034759784	0.00900585329828	-0.0490335459652	0.0137587556148	0.0721538671916	0.00564911100989	0.0379402517969	-0.0720830936425	-0.0298006647852	-0.00202961154985	-0.0280079712841	-4.31420297976e-09
SC7494	-0.132060501285	0.139835798411	0.171405640487	-0.0145695059794	-0.033088021417	0.0085557431708	-0.0262581906707	0.00399151908889	-0.0044456207342	-0.18850533514	-0.0143501654359	0.124961648787	0.044097010667	0.0146059385437	-0.0320738233236	-0.075091583585	0.0473291829659	-0.0214196181166	-0.00942024053951	-0.00881233781103	-0.0259494779718	0.0272636299334	-0.0204202811279	0.138505946141	0.107802760139	0.0181317910801	0.0631393544402	-0.0872447586891	0.0344354004782	-0.0903091464851	-0.0673644318194	-0.0709391069242	0.0569306455078	0.0265454596773	0.0173811697995	0.0567825681546	-0.030354758758	0.0981444272632	0.0186870728992	-0.00225066181251	-0.0131953358073	-4.31420297976e-09
SC7495	-0.00763586260409	0.0812737381533	0.24323364469	0.0649139051423	-0.0614917685724	-0.101989235026	0.0025813126638	-0.00577038442382	-0.0515377860528	-0.00499152997752	0.00344021803161	-0.00970752111141	0.0174174528802	0.072722775863	0.0449401293256	-0.010907975751	-0.0401602767911	-0.0654490776166	0.0507956203904	0.00722811815267	0.1839769713	0.0201647970934	-0.160255718078	0.016603617569	0.0488587248791	0.0256382227411	-0.037012012805	0.0565180318736	0.0468311821731	0.0603512319303	0.130482358264	0.0280604959678	0.0278110081795	-0.0435835402035	-0.0635836322882	-0.0390901189754	-0.0016189772342	-0.0254141318007	-0.0504034252318	0.0196206967455	0.0326052270035	-4.31420297976e-09
SC7496	-0.0608741061241	0.123791120019	0.171599428267	0.048788374307	-0.059995106065	-0.0817844956736	0.0408882869798	0.0166930574773	0.0649735451878	0.0466247363625	-0.0214737388499	-0.0191418013814	0.0316844657034	-0.0369055918485	0.0299026438773	-0.0428555266558	-0.0554669174103	-0.0559829041841	-0.0771603102873	0.0899134792379	-0.0820825913296	-0.141609009584	0.0894611453681	-0.0745253325821	-0.0275493856073	-0.0626064111109	0.00800516888668	-0.142497692739	0.0873183216979	-0.024143890781	-0.00183958375271	-0.0258340080462	-0.0721713912738	0.0246798981069	-0.0267906316434	-0.0684918949043	-0.0447066734529	-0.0628299318102	-0.0703184586836	0.0172288614978	0.064311133407	-4.31420297976e-09
SC7497	-0.088435219151	0.10795808644	0.255546024462	0.0475310493719	-0.0290041590125	-0.101888837338	0.00637267931283	-0.00798415956707	-0.0346023903789	-0.031922133731	-0.0195212135146	0.0284578085205	0.0313085044965	-0.0504446400874	0.000547453665035	0.00515792850219	0.0497215425011	0.0524281841897	0.00571530348824	-0.0622306902356	-0.00337050415012	0.00751508381867	0.0757754020401	-0.0237404468904	-0.146490373287	0.0295868428937	-0.0313806064118	0.142007019836	-0.0669065969294	-0.0726726092863	-0.0759304541917	0.0437235077887	0.0234349278416	-0.00269230952522	0.0875218932439	-0.0778169631958	0.0308905282514	-0.0764593310348	0.102996646582	-0.0132095891126	-0.0242437673132	-4.31420297976e-09
SC7498	-0.0811582185943	0.0656347485214	0.123526682853	-0.032898915114	-0.170559887364	-0.014971091586	0.0265735165703	-0.0213887585816	0.010553030257	0.0549764290695	0.00213853656157	-0.0945933003226	-0.0758299024936	-0.067255449413	0.0295808234949	0.00664339136194	-0.0564400553269	0.0609885200863	-0.0453545258456	0.0858480989742	-0.120610997365	0.0671784977282	0.0656491270895	0.0178556945999	0.0471463706692	-0.00690790534106	-0.0349531727912	0.10931016925	-0.0267878800723	0.0780133324541	-0.0161872233359	0.00336295756506	0.0225836371926	-0.0589885171377	-0.102505328806	0.0747868555352	0.0261554977918	0.128328480475	-0.0359492443374	-0.0366590721955	-0.0678758746566	-4.31420297976e-09
