	B6.Taconic.Donor	315	316	317	318	319	320	321	322	323	324	325	326	327	328	335	336	341	333	334	342	343	344	345	312	313	314	329	330	331	337	332	338	339	340	301	302	303	304	305	306	307	308	309	310	311
B6.Taconic.Donor	0.0	0.294746596336	0.378331917248	0.274538701881	0.286806210178	0.351589575112	0.294987139311	0.288409882275	0.399419195586	0.316966779836	0.389947758452	0.272770111074	0.297883352133	0.330394378732	0.347198843393	0.357318341781	0.353970684752	0.357808489635	0.351173197871	0.317831865279	0.322944033118	0.257426331505	0.243295520486	0.291149658141	0.306253489671	0.313218873545	0.332751817238	0.425465885986	0.257340072697	0.31583379024	0.276132585774	0.32245681382	0.335992402659	0.311661679466	0.381783937975	0.29982249658	0.565495528687	0.32234012715	0.272122376954	0.242056600543	0.238627655431	0.253177585753	0.280653640884	0.319853068181	0.365853195508	0.343559811971
315	0.294746596336	0.0	0.200106963312	0.0597636436753	0.125060693965	0.208880686136	0.112505073614	0.117831200068	0.32576624906	0.173618596804	0.274451472528	0.142256947004	0.143359900631	0.226657668298	0.227984333442	0.225185758889	0.212142103109	0.220044457744	0.215503672613	0.162472395467	0.224018973696	0.148628997393	0.14467134891	0.171307784211	0.151117043698	0.107097755054	0.176647247437	0.327208113028	0.0964166475176	0.208668756885	0.128984690636	0.128889648771	0.175663817479	0.149049516221	0.250098378719	0.161209598494	0.522255991998	0.154881808839	0.234223256157	0.152219130717	0.138062972187	0.166961200644	0.144119078217	0.2	0.268492056175	0.277674460235
316	0.378331917248	0.200106963312	0.0	0.206680052268	0.190078570328	0.10564889972	0.179761456882	0.165291989457	0.450259637275	0.228357684194	0.115893245557	0.190947321374	0.315751556023	0.11672597193	0.110889205	0.132586929914	0.0826189046033	0.117993780285	0.100541775697	0.183192905548	0.103712068777	0.2146291834	0.232570341032	0.142354839949	0.133257847884	0.136189848385	0.120815028026	0.481834361493	0.255896731667	0.0978178946991	0.165294603661	0.147400129387	0.116496419786	0.197323011802	0.10031004617	0.283117680151	0.640011589164	0.195544032714	0.317671716504	0.281855910059	0.30317037237	0.294799181652	0.21763913039	0.285662288501	0.107642128947	0.140046089611
317	0.274538701881	0.0597636436753	0.206680052268	0.0	0.139497542057	0.190499293808	0.12254710534	0.113435198733	0.321787546736	0.192105967042	0.267591618027	0.151835013347	0.139450401359	0.224197619101	0.223002183893	0.244455118583	0.219235089596	0.229150966427	0.231295249053	0.184347721389	0.218809220458	0.160473938575	0.166530531422	0.18318147088	0.144656865594	0.124376535851	0.175209890935	0.333950553784	0.115381522875	0.194184052436	0.12273062555	0.14699787943	0.168287644705	0.13810444	0.24644878726	0.161131732258	0.513215649762	0.16423083294	0.229055737385	0.169726429117	0.152080977466	0.182523179934	0.149721500186	0.233813130047	0.248168199951	0.27280273534
318	0.286806210178	0.125060693965	0.190078570328	0.139497542057	0.0	0.16424441319	0.078189203785	0.108368355424	0.335896765461	0.135424722325	0.245340807841	0.0662194964645	0.198204246035	0.197133002802	0.188423565851	0.185680102648	0.191781530157	0.20504479358	0.17634722062	0.118844812201	0.183773994929	0.0725132783084	0.12430386977	0.127173542448	0.127230367724	0.103703356899	0.157484829145	0.368291098116	0.10817406494	0.172369585788	0.0892447988269	0.0794435569445	0.141357010667	0.144791496321	0.219734086408	0.183034658849	0.532947852706	0.137343205042	0.241547028831	0.183448205049	0.169007762581	0.198830629478	0.0994001713796	0.194939149295	0.200496561509	0.226490979431
319	0.351589575112	0.208880686136	0.10564889972	0.190499293808	0.16424441319	0.0	0.162003568224	0.142691639313	0.434445225633	0.231022056785	0.142529677997	0.173861084211	0.294953836549	0.112643326416	0.139418350498	0.168426621091	0.14840826559	0.152861693947	0.149152605644	0.174452986399	0.0889470965838	0.198630360346	0.250842681972	0.141054599268	0.101812640994	0.15011571098	0.0914655205495	0.480238312724	0.245111272241	0.0978813867287	0.121511551621	0.155185139624	0.0726954459994	0.192998048573	0.0931703491544	0.291425014266	0.615402808574	0.175158281999	0.337756818393	0.30039464003	0.300592892148	0.321958684009	0.216244142235	0.318878654554	0.145321175422	0.182443188174
320	0.294987139311	0.112505073614	0.179761456882	0.12254710534	0.078189203785	0.162003568224	0.0	0.0746169828984	0.323353384142	0.146787872069	0.237404116771	0.0949118352868	0.192870150654	0.210426398754	0.188795708995	0.208147123704	0.182442599625	0.208058600616	0.183476049613	0.136872500602	0.180655008861	0.0976498989999	0.147474652427	0.14328926609	0.121481038322	0.0810247865028	0.127594215929	0.37782610086	0.135721352647	0.154545912457	0.0862580718251	0.105797719648	0.146741591536	0.141747656596	0.217088399606	0.182266470355	0.536935066763	0.14756278946	0.244785133566	0.1703149756	0.173439332725	0.195840511632	0.103263299061	0.196708426618	0.195042935207	0.229314106821
321	0.288409882275	0.117831200068	0.165291989457	0.113435198733	0.108368355424	0.142691639313	0.0746169828984	0.0	0.322913113757	0.135433603597	0.210838779956	0.108617563546	0.205957953408	0.194987184335	0.186691544896	0.214978914816	0.188438839849	0.213802909987	0.188864684646	0.141491460459	0.160614229034	0.117595797729	0.144450099477	0.136159590311	0.0985331806533	0.0835268405955	0.0989321442501	0.401463048643	0.148395455451	0.131073794179	0.0890038348346	0.115146016445	0.132720744843	0.138781189917	0.204143080814	0.177998436997	0.549633646207	0.152987602667	0.234925857381	0.17108391739	0.177933575559	0.190837463619	0.0909763998149	0.199166334918	0.20607425371	0.223559582195
322	0.399419195586	0.32576624906	0.450259637275	0.321787546736	0.335896765461	0.434445225633	0.323353384142	0.322913113757	0.0	0.356433099195	0.485688477389	0.319555811068	0.292242417293	0.468757217973	0.41118924705	0.415773058072	0.442693151038	0.472070322482	0.417042948651	0.332469080614	0.424524891551	0.295262752552	0.313720955333	0.379934210526	0.372296718973	0.360278913926	0.384451602337	0.19666831835	0.296317125961	0.423290857605	0.361728993231	0.353860018023	0.420282326663	0.377581120944	0.48814046141	0.321797086384	0.2888064991	0.389663553793	0.363199320584	0.259679231791	0.246407042727	0.264862364099	0.305297247282	0.332215448747	0.448414096381	0.465237128881
323	0.316966779836	0.173618596804	0.228357684194	0.192105967042	0.135424722325	0.231022056785	0.146787872069	0.135433603597	0.356433099195	0.0	0.243369305939	0.122696669029	0.240131192097	0.280235565962	0.234253997082	0.233438210103	0.208087599277	0.262310439721	0.161968323538	0.108261421876	0.236843658397	0.172972909554	0.119679328116	0.134257425743	0.182045681081	0.156141184794	0.199540390258	0.415681739679	0.171193127662	0.194521343529	0.161133076965	0.135020818188	0.185447934472	0.152617000165	0.23697874265	0.107327360164	0.558829325976	0.170436466764	0.176304842199	0.148975162768	0.175413184773	0.127136247758	0.0884549303208	0.110262790143	0.219676132363	0.206705952218
