k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Phormidiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae	535.0	477.0	966.0	357.0	1670.0	1188.0	1186.0	893.0	717.0	487.0	796.0	815.0	255.0	1728.0	413.0	452.0	23.0	510.0	541.0	582.0	1535.0	1502.0	722.0	516.0	1392.0	1088.0	1150.0	252.0	106.0	1371.0	1075.0	1070.0	1347.0	2150.0	1244.0	349.0	399.0	117.0	841.0	469.0	295.0	651.0	660.0	302.0	1330.0	1188.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	1.0	0.0	0.0	2.0	1.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	3.0	2.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	4.0	3.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.0	88.0	44.0	162.0	1.0	3.0	1.0	2.0	0.0	2.0	0.0	1.0	2.0	4.0	9.0	18.0	14.0	29.0	1.0	0.0	348.0	62.0	50.0	154.0	87.0	59.0	11.0	0.0	3.0	0.0	3.0	2.0	1.0	6.0	1.0	1.0	0.0	0.0	96.0	45.0	6.0	21.0	12.0	22.0	29.0	16.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	0.0	0.0	5.0	1.0	1.0	5.0	5.0	2.0	0.0	3.0	1.0	3.0	0.0	1.0	0.0	3.0	6.0	4.0	1.0	2.0	1.0	0.0	4.0	2.0	1.0	14.0	12.0	0.0	0.0	7.0	2.0	3.0	3.0	12.0	12.0	0.0	1.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	188.0	494.0	1258.0	630.0	534.0	1097.0	618.0	999.0	118.0	304.0	612.0	456.0	26.0	230.0	811.0	245.0	285.0	190.0	80.0	121.0	34.0	92.0	485.0	253.0	558.0	643.0	1693.0	196.0	522.0	1448.0	659.0	660.0	871.0	1179.0	2131.0	295.0	58.0	337.0	212.0	124.0	95.0	93.0	361.0	206.0	820.0	587.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	2.0	45.0	82.0	120.0	1.0	0.0	2.0	2.0	0.0	369.0	319.0	232.0	29.0	40.0	165.0	1.0	1.0	2.0	2.0	1.0	2.0	0.0	1.0	0.0	2.0	3.0	3.0	0.0	1.0	0.0	242.0	202.0	148.0	118.0	143.0	347.0	24.0	408.0	305.0	188.0	81.0	61.0	342.0	197.0	603.0	541.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	8.0	9.0	9.0	3.0	12.0	10.0	6.0	10.0	3.0	7.0	30.0	13.0	7.0	10.0	14.0	7.0	6.0	4.0	8.0	11.0	14.0	6.0	8.0	5.0	6.0	3.0	7.0	8.0	5.0	16.0	16.0	6.0	15.0	6.0	8.0	10.0	7.0	12.0	8.0	3.0	8.0	7.0	9.0	3.0	17.0	18.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	16513.0	17701.0	28776.0	16830.0	20483.0	26172.0	19768.0	19984.0	9673.0	20465.0	33604.0	21089.0	16034.0	27063.0	30534.0	29117.0	29373.0	32749.0	29279.0	22890.0	26818.0	19994.0	18516.0	24668.0	24196.0	20849.0	23599.0	8917.0	18136.0	24726.0	21227.0	22653.0	24676.0	18185.0	28511.0	17331.0	6212.0	22411.0	17024.0	17445.0	17121.0	16530.0	19998.0	19136.0	30494.0	29273.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	41.0	24.0	21.0	27.0	18.0	30.0	56.0	27.0	31.0	45.0	27.0	26.0	13.0	17.0	25.0	24.0	53.0	31.0	23.0	34.0	22.0	19.0	27.0	46.0	51.0	14.0	37.0	10.0	27.0	32.0	48.0	21.0	47.0	49.0	61.0	31.0	7.0	57.0	31.0	12.0	33.0	27.0	21.0	18.0	17.0	39.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	199.0	65.0	88.0	227.0	588.0	544.0	424.0	417.0	265.0	642.0	993.0	384.0	31.0	33.0	373.0	85.0	151.0	90.0	116.0	111.0	278.0	128.0	164.0	172.0	147.0	98.0	145.0	22.0	98.0	291.0	322.0	170.0	248.0	342.0	331.0	1548.0	945.0	876.0	585.0	442.0	187.0	230.0	656.0	349.0	1233.0	1029.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae	69.0	36.0	57.0	50.0	36.0	88.0	31.0	57.0	64.0	38.0	71.0	50.0	28.0	56.0	56.0	21.0	48.0	40.0	41.0	24.0	46.0	27.0	29.0	32.0	82.0	51.0	68.0	23.0	44.0	96.0	81.0	40.0	66.0	94.0	102.0	52.0	21.0	50.0	32.0	32.0	25.0	28.0	39.0	29.0	78.0	80.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__EtOH8	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	6439.0	8922.0	10653.0	10157.0	7299.0	13925.0	8902.0	10188.0	5115.0	8604.0	12625.0	6908.0	7568.0	10788.0	7811.0	6303.0	8917.0	9253.0	9076.0	8363.0	11463.0	5498.0	5562.0	7983.0	9467.0	9124.0	11407.0	3769.0	6138.0	12628.0	9969.0	7382.0	12707.0	11104.0	14668.0	8111.0	2559.0	7845.0	4177.0	4604.0	5149.0	5249.0	7111.0	4213.0	9716.0	9910.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	87.0	7.0	31.0	6.0	15.0	84.0	216.0	51.0	62.0	63.0	3.0	40.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	2.0	30.0	42.0	182.0	78.0	4.0	23.0	16.0	3.0	225.0	9.0	0.0	421.0	354.0	220.0	324.0	310.0	449.0	306.0	499.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	15671.0	3981.0	5758.0	4474.0	4875.0	5245.0	4363.0	4251.0	1237.0	3159.0	6920.0	5516.0	3016.0	7674.0	5452.0	3619.0	6413.0	6715.0	4667.0	3424.0	7253.0	4893.0	5345.0	5473.0	4982.0	5138.0	5103.0	2436.0	4132.0	6934.0	5973.0	4349.0	5970.0	5619.0	7401.0	2862.0	727.0	3928.0	5010.0	3032.0	2635.0	2975.0	3644.0	2898.0	5955.0	6886.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae]	2.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3.0	0.0	2.0	2.0	0.0	3.0	3.0	1.0	1.0	0.0	0.0	1.0	0.0	4.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	4.0	3.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	3.0	10.0	7.0	2.0	7.0	11.0	4.0	6.0	5.0	8.0	7.0	3.0	2.0	3.0	2.0	5.0	11.0	4.0	5.0	10.0	15.0	6.0	6.0	8.0	1.0	5.0	5.0	2.0	1.0	12.0	6.0	6.0	6.0	11.0	8.0	2.0	4.0	1.0	4.0	4.0	3.0	5.0	3.0	0.0	16.0	21.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	153.0	138.0	197.0	108.0	223.0	316.0	216.0	239.0	75.0	206.0	342.0	202.0	77.0	48.0	110.0	102.0	276.0	171.0	72.0	83.0	178.0	227.0	206.0	349.0	145.0	77.0	148.0	43.0	84.0	211.0	166.0	124.0	287.0	354.0	288.0	64.0	9.0	103.0	139.0	194.0	99.0	190.0	216.0	111.0	521.0	489.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__MSBL9;f__	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	0.0	0.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	3.0	1.0	1.0	4.0	4.0	0.0	3.0	0.0	3.0	3.0	2.0	2.0	4.0	2.0	3.0	1.0	1.0	0.0	0.0	1.0	4.0	2.0	0.0	2.0	1.0	2.0	3.0	0.0	1.0	4.0	3.0	0.0	0.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	1.0	0.0	5.0	1.0	1.0	3.0	2.0	0.0	0.0	7.0	3.0	1.0	1.0	5.0	0.0	1.0	4.0	1.0	2.0	1.0	1.0	2.0	1.0	5.0	5.0	0.0	2.0	1.0	0.0	5.0	0.0	4.0	4.0	2.0	2.0	2.0	0.0	3.0	3.0	0.0	1.0	2.0	1.0	1.0	4.0	7.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	2.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	4.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	13.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other;Other	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
