k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Deferribacteres;c__Deferribacteres;o__Deferribacterales	535.0	477.0	966.0	357.0	1670.0	1188.0	1186.0	893.0	717.0	487.0	796.0	815.0	255.0	1728.0	413.0	452.0	23.0	510.0	541.0	582.0	1535.0	1502.0	722.0	516.0	1392.0	1088.0	1150.0	252.0	106.0	1371.0	1075.0	1070.0	1347.0	2150.0	1244.0	349.0	399.0	117.0	841.0	469.0	295.0	651.0	660.0	302.0	1330.0	1188.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	3.0	88.0	45.0	164.0	2.0	3.0	2.0	4.0	0.0	2.0	0.0	2.0	3.0	5.0	10.0	20.0	16.0	29.0	2.0	1.0	351.0	64.0	51.0	158.0	89.0	59.0	11.0	1.0	4.0	2.0	3.0	2.0	1.0	9.0	3.0	3.0	0.0	0.0	98.0	45.0	6.0	21.0	14.0	22.0	33.0	19.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	188.0	494.0	1263.0	631.0	535.0	1102.0	623.0	1001.0	118.0	307.0	613.0	459.0	26.0	231.0	811.0	248.0	291.0	194.0	81.0	123.0	35.0	92.0	489.0	255.0	559.0	657.0	1705.0	196.0	522.0	1455.0	661.0	663.0	874.0	1191.0	2143.0	295.0	59.0	337.0	216.0	126.0	95.0	93.0	361.0	206.0	820.0	587.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	2.0	45.0	82.0	120.0	1.0	0.0	2.0	2.0	0.0	369.0	319.0	232.0	29.0	40.0	165.0	1.0	1.0	2.0	2.0	1.0	2.0	0.0	1.0	0.0	2.0	3.0	3.0	0.0	1.0	0.0	242.0	202.0	148.0	118.0	143.0	347.0	24.0	408.0	305.0	188.0	81.0	61.0	342.0	197.0	603.0	541.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	39032.0	30755.0	45401.0	31777.0	33333.0	46111.0	33770.0	34992.0	16455.0	33032.0	54283.0	34029.0	26706.0	45647.0	44267.0	39185.0	44976.0	48887.0	43217.0	34867.0	45909.0	30572.0	29657.0	38391.0	38934.0	35291.0	40373.0	15217.0	28624.0	44919.0	37721.0	34635.0	43761.0	35427.0	51096.0	30173.0	10491.0	35180.0	27293.0	25931.0	25383.0	25375.0	31792.0	27096.0	47836.0	47757.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales	153.0	138.0	197.0	108.0	223.0	316.0	216.0	239.0	75.0	206.0	342.0	202.0	77.0	48.0	110.0	102.0	276.0	171.0	72.0	83.0	178.0	227.0	206.0	349.0	145.0	77.0	148.0	43.0	84.0	211.0	166.0	124.0	287.0	354.0	288.0	64.0	9.0	103.0	139.0	194.0	99.0	190.0	216.0	111.0	521.0	489.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__MSBL9	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.0	0.0	1.0	1.0	2.0	1.0	0.0	1.0	0.0	3.0	1.0	1.0	4.0	4.0	0.0	3.0	0.0	3.0	3.0	2.0	2.0	4.0	2.0	3.0	1.0	1.0	0.0	0.0	1.0	4.0	2.0	0.0	2.0	1.0	2.0	3.0	0.0	1.0	4.0	3.0	0.0	0.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	4.0	0.0	5.0	1.0	2.0	5.0	3.0	1.0	0.0	7.0	3.0	1.0	1.0	6.0	1.0	2.0	4.0	1.0	2.0	1.0	2.0	2.0	1.0	5.0	6.0	0.0	2.0	1.0	0.0	6.0	1.0	4.0	4.0	3.0	2.0	3.0	0.0	4.0	3.0	0.0	1.0	3.0	1.0	1.0	5.0	7.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales	4.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales	13.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfarculales	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	108.0	14.0	26.0	15.0	27.0	39.0	19.0	22.0	5.0	33.0	53.0	21.0	11.0	31.0	35.0	31.0	43.0	31.0	55.0	14.0	40.0	21.0	25.0	19.0	42.0	27.0	48.0	10.0	16.0	40.0	32.0	43.0	36.0	34.0	50.0	30.0	0.0	43.0	28.0	9.0	16.0	20.0	37.0	25.0	32.0	63.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales	7.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	12.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	3.0	2.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	4.0	33.0	24.0	45.0	122.0	146.0	39.0	84.0	125.0	45.0	47.0	37.0	5.0	24.0	10.0	24.0	80.0	143.0	35.0	55.0	59.0	28.0	49.0	46.0	15.0	56.0	25.0	12.0	24.0	25.0	21.0	13.0	29.0	35.0	33.0	1.0	0.0	1.0	10.0	4.0	4.0	6.0	0.0	1.0	3.0	3.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	3.0	0.0	7.0	0.0	2.0	3.0	4.0	6.0	1.0	3.0	4.0	0.0	1.0	3.0	5.0	6.0	2.0	7.0	3.0	0.0	6.0	3.0	3.0	7.0	5.0	5.0	10.0	2.0	3.0	8.0	3.0	3.0	1.0	2.0	3.0	4.0	0.0	2.0	4.0	1.0	1.0	6.0	3.0	5.0	4.0	10.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	1.0	2.0	2.0	1.0	4.0	5.0	7.0	4.0	2.0	1.0	9.0	4.0	4.0	3.0	8.0	4.0	3.0	5.0	6.0	4.0	4.0	3.0	4.0	6.0	6.0	8.0	2.0	2.0	6.0	13.0	8.0	10.0	10.0	7.0	4.0	2.0	0.0	4.0	2.0	3.0	3.0	3.0	6.0	2.0	2.0	11.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39	181.0	402.0	193.0	177.0	237.0	270.0	1298.0	536.0	295.0	497.0	504.0	526.0	60.0	49.0	183.0	641.0	620.0	499.0	194.0	484.0	187.0	101.0	257.0	221.0	177.0	514.0	783.0	69.0	315.0	431.0	294.0	367.0	404.0	128.0	515.0	445.0	119.0	205.0	475.0	292.0	536.0	505.0	542.0	389.0	258.0	366.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	2389.0	315.0	250.0	519.0	514.0	437.0	638.0	1724.0	1061.0	2412.0	1299.0	1011.0	117.0	120.0	866.0	12.0	855.0	1.0	1440.0	1148.0	871.0	834.0	2227.0	2156.0	1403.0	60.0	1059.0	334.0	861.0	1318.0	806.0	167.0	903.0	1053.0	399.0	2927.0	687.0	314.0	4172.0	2450.0	1990.0	2407.0	1885.0	1578.0	1026.0	1941.0
