	donor	153	154	155	71	72	73	74	75	2	39	30	69	70	55	54	475	470	476	8626	8627	8628	8629	8630	8631	8632	190	189	187	8633	8634	8635	8636	8637	8640	8641	8642	8643	8644	8638	8639	14	19	22	51	52	53	56	57	58	59	63	13	20	21	64	65	60	61	501	458	66	67	68	62	40	41	42	47	48	49	50	43	44	45	46
donor	0.0	0.631805526354	0.650334087627	0.642294411051	0.654406058171	0.671040500834	0.665856687953	0.686481422584	0.667611881844	0.652972886125	0.650542809231	0.630692296904	0.670589573299	0.653924069648	0.646489345456	0.6392154569	0.677933571476	0.633301381104	0.669607481202	0.671506464446	0.684868186589	0.66301353887	0.663859867559	0.658080002921	0.690256153732	0.71121486465	0.650605177819	0.635449378569	0.646448764416	0.672542178676	0.699166958778	0.663598219307	0.666108854382	0.625409001629	0.703382913336	0.670311768492	0.674193003871	0.691233160165	0.684958576871	0.683257838488	0.687055121756	0.636650480261	0.666507938057	0.646249854248	0.677617444242	0.697973563041	0.699054771676	0.648279257136	0.684942983727	0.653043012614	0.641619332453	0.653703518801	0.631632024832	0.65678336275	0.663944757421	0.665495490833	0.667059367266	0.656080743916	0.654702750113	0.704811112523	0.68506949384	0.709705227964	0.71250333688	0.719564900952	0.727752486492	0.658762180033	0.628532933519	0.625066832386	0.656073504387	0.686258514878	0.685989162726	0.66116192241	0.675961267515	0.680395627158	0.679915428784	0.693528527302
153	0.631805526354	0.0	0.62388182043	0.596254732828	0.596006218573	0.622667812621	0.631398274	0.673660044687	0.620626148967	0.624167430185	0.635565209221	0.619949304403	0.635887232265	0.638668580034	0.614543643537	0.630403183061	0.645466620452	0.636709621413	0.630606119554	0.634360259346	0.659399558685	0.626313090973	0.622523667207	0.648172543886	0.652278524786	0.663666495139	0.625922116451	0.626971250756	0.636776174681	0.622848770432	0.653202032768	0.627799896901	0.636171630633	0.610133094723	0.669228809583	0.648833566007	0.640082801977	0.674892235684	0.660469285499	0.656868593839	0.669761522415	0.641762429595	0.649654652562	0.63123265286	0.641680018495	0.65321077529	0.66359922402	0.632832020546	0.663828714616	0.625350357313	0.633327913061	0.626904227696	0.637531854113	0.647351377397	0.62921418416	0.645292062738	0.660024812044	0.629109353936	0.639944689898	0.675885363127	0.63467722088	0.678570455321	0.674258439353	0.689111294111	0.696044646127	0.633370655054	0.619120706239	0.637726697993	0.640268988175	0.645338123857	0.662358756778	0.643178189135	0.646599149985	0.67510119615	0.665663677857	0.664976051337
154	0.650334087627	0.62388182043	0.0	0.607344035271	0.607992359343	0.631202671165	0.63670705191	0.707502942567	0.620701069317	0.655659835599	0.635676525228	0.627081146233	0.641869175481	0.643732121985	0.633953443438	0.637651887608	0.670547374033	0.647666452734	0.636818848087	0.636069498741	0.654077299579	0.640927440941	0.626096325051	0.670388311966	0.655375224419	0.669904945657	0.631330504482	0.63168460212	0.66083419388	0.632860874862	0.657533079725	0.64243336225	0.63649410179	0.647293078233	0.657399029565	0.643195439542	0.658035535321	0.677114170046	0.65128121173	0.645095525444	0.647110062903	0.618531334277	0.638074100077	0.639025492378	0.645262114225	0.650987373631	0.647348343126	0.648102059638	0.662144605327	0.641728158879	0.652355161239	0.63726491843	0.652888378476	0.661158880716	0.645434947016	0.642050602121	0.649047123632	0.649735058209	0.655038398913	0.683339473445	0.637976716929	0.676479750952	0.684842955012	0.691123044067	0.698846589751	0.621198226116	0.622884090383	0.630632360554	0.640101471967	0.638415913668	0.647824981764	0.635199765228	0.640074213164	0.656436448008	0.661945514135	0.648778793953
155	0.642294411051	0.596254732828	0.607344035271	0.0	0.621933227614	0.603420209286	0.602727859253	0.678977790961	0.613237456524	0.627275357155	0.619695406495	0.623438190855	0.645346756623	0.649388974493	0.618862361612	0.623856102998	0.641835210959	0.642103295069	0.638512116457	0.628003525826	0.656642548893	0.613165594406	0.621905142914	0.643124063396	0.640652218946	0.649392552755	0.609305670007	0.624798627002	0.629841243077	0.616035584021	0.641022240193	0.629300094035	0.623693584438	0.618428480016	0.655623045002	0.654531326244	0.639243310514	0.66688862878	0.643049140824	0.646091876554	0.645072152932	0.644653656936	0.632127705472	0.627812684603	0.644251193469	0.652028924567	0.639640487871	0.643309205252	0.640434529424	0.623150235039	0.634034396617	0.624679819523	0.647562866838	0.644005673704	0.607780675329	0.648176060985	0.649685819131	0.632495482788	0.649982793647	0.668241027027	0.633038739604	0.659552202919	0.655598171295	0.668543173551	0.67945033025	0.63330443882	0.609469291983	0.63221128315	0.634232342055	0.625606759987	0.646637867926	0.633635282976	0.650503179682	0.65587352264	0.661519050051	0.65583937036
71	0.654406058171	0.596006218573	0.607992359343	0.621933227614	0.0	0.615656880912	0.60077438897	0.655417902363	0.609225482847	0.64333721048	0.654175167195	0.617105843934	0.637094009175	0.62847680925	0.615373171931	0.623468837286	0.642510853174	0.608884918896	0.642419273315	0.629504314095	0.662016051362	0.628663056776	0.625800960605	0.636553620697	0.661613045956	0.662636089382	0.618006846716	0.634119205573	0.648917828397	0.622593079309	0.649721887628	0.637069271569	0.637057681048	0.619219710967	0.669627682111	0.648157413417	0.637850909353	0.66865953867	0.649748330841	0.648027455319	0.654051501267	0.643365366715	0.645937851201	0.634128476004	0.642122162674	0.652943728745	0.65943527183	0.644969075519	0.652030884012	0.629212748973	0.638029338416	0.63977275802	0.666001683102	0.673075531291	0.626634348877	0.633906579208	0.647939355841	0.611196711416	0.62718433207	0.656745574083	0.641266990097	0.662894320292	0.680484704517	0.685572924382	0.693673597599	0.656495085131	0.628014346174	0.642783874169	0.634890398241	0.64003561707	0.641691149833	0.615390570992	0.639686740473	0.670713963683	0.649842153186	0.655589873056
72	0.671040500834	0.622667812621	0.631202671165	0.603420209286	0.615656880912	0.0	0.599649386879	0.70190872153	0.589373615722	0.669046306232	0.650004374128	0.64502961726	0.635289874022	0.645175731649	0.628326271949	0.62136730018	0.661148929956	0.637885962147	0.645374189507	0.609776038369	0.652166329998	0.604163410714	0.612510509386	0.64709182287	0.62988866921	0.636510749884	0.621171890997	0.632508708134	0.646281755949	0.609991353267	0.633382648922	0.616855720365	0.621154893764	0.616530962757	0.638766782358	0.643113007846	0.634383644273	0.668702926268	0.657707423026	0.647932841995	0.651815900108	0.63742008459	0.619663492365	0.63855522467	0.628296606786	0.63534584654	0.634879062548	0.638104830939	0.643510858367	0.636734748321	0.621942558732	0.617333981447	0.645773334404	0.664148926515	0.611222838999	0.643073129685	0.654434643318	0.630553412781	0.6226973983	0.65748400428	0.618887447457	0.647332642745	0.656419463663	0.654328935142	0.666984472991	0.652766822321	0.629747054237	0.663878759904	0.629481172519	0.615447480223	0.635445496217	0.621846077229	0.632664079743	0.649600446938	0.65463155746	0.633676477127
73	0.665856687953	0.631398274	0.63670705191	0.602727859253	0.60077438897	0.599649386879	0.0	0.64568943397	0.626888908783	0.647640111299	0.660518520189	0.642090269562	0.65180325723	0.644000208699	0.61692963977	0.627251164457	0.642250375066	0.598239226216	0.646157168009	0.631115735515	0.655324727114	0.601319668734	0.622071163824	0.640766442157	0.659159326585	0.654166225119	0.611879411436	0.637733783774	0.637817920684	0.610650558407	0.653120135873	0.645775873468	0.633830334512	0.636808486852	0.67360514392	0.662529962115	0.625916254425	0.655598854961	0.632331282247	0.646381880379	0.631970834237	0.656323990096	0.657574704887	0.636339874289	0.644275382125	0.651088008411	0.662705457431	0.641185049166	0.659741914493	0.627600020911	0.616502056726	0.633344944936	0.659056371783	0.661885899554	0.612610683621	0.631874204103	0.65433812867	0.601373362712	0.628405560299	0.654100265376	0.640116494253	0.653524373387	0.669590878574	0.687961734722	0.695870776204	0.657746514821	0.636289808158	0.657598849544	0.645301844873	0.641959564918	0.66220542217	0.622532273473	0.635489708486	0.676482300909	0.676061978001	0.653869469417
74	0.686481422584	0.673660044687	0.707502942567	0.678977790961	0.655417902363	0.70190872153	0.64568943397	0.0	0.706684389331	0.691477685187	0.735183583342	0.716658875412	0.720538888044	0.716921262003	0.673141818598	0.699452746725	0.681210977655	0.632435073043	0.711414083066	0.727348176906	0.734776474371	0.686099708356	0.72129211085	0.678720796001	0.74784774899	0.745953119246	0.686128512737	0.704517764768	0.701031940219	0.696849974221	0.724487793186	0.719328057948	0.7312716079	0.699598126943	0.771676038511	0.736064363654	0.694592309535	0.696423189651	0.662153093934	0.705536663673	0.698401677226	0.730039015665	0.721934907638	0.722306910519	0.72770748659	0.741896582584	0.746758108631	0.719410725788	0.74716181089	0.687315705203	0.69179309009	0.716314176769	0.725444859665	0.711356340688	0.692680356028	0.689918119644	0.716236948961	0.66152499276	0.708470300217	0.692568298266	0.732454025185	0.72371058985	0.726338708738	0.768859290544	0.762602376199	0.730356055784	0.705782400676	0.684609997731	0.702391791284	0.737867322543	0.747114508143	0.704861298409	0.730905010644	0.758651750919	0.747996239119	0.743976600268
75	0.667611881844	0.620626148967	0.620701069317	0.613237456524	0.609225482847	0.589373615722	0.626888908783	0.706684389331	0.0	0.65572734395	0.64412855027	0.640538156846	0.641913462824	0.644018415279	0.63401145094	0.627966170401	0.657907185941	0.639938829649	0.628656101398	0.609585570098	0.64757812262	0.634008041664	0.625873689255	0.639912627883	0.6349140912	0.653557662361	0.620351906434	0.625700995472	0.634053017149	0.615993184786	0.641694350397	0.618536322698	0.629955940489	0.612079688296	0.636052789896	0.643954094056	0.64051316772	0.660174763536	0.646906399905	0.638516810716	0.643898873469	0.648045795765	0.656341601682	0.640085085716	0.631180403692	0.64873403164	0.632737707191	0.629853894755	0.64181573376	0.63460247213	0.63091679356	0.625770962314	0.654194153036	0.66186759519	0.626117732025	0.630783147609	0.657610701983	0.634939406396	0.634482850096	0.660408807797	0.630385923753	0.658744977799	0.653881201392	0.654137147891	0.666077082098	0.650614026071	0.627206754541	0.658177496356	0.634620438961	0.617565280725	0.644489545391	0.625127244364	0.624362651179	0.655172133683	0.652259516286	0.636879360516
