pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76
39	0.00909518372369	-0.0412765210047	-0.031981520897	0.0239629605509	-0.00699859062771	-0.0173701648174	0.0226211537858	-0.0491551798089	0.00177086167318	0.0113760486676	0.0418849588188	-0.0186346424434	0.0098802026935	-0.0175324104779	0.0106979528066	0.010462088278	0.00119800093735	-0.021396630702	0.00118990431517	-0.00514421981591	0.00601769502464	0.00751902093687	0.00270021297643	0.0100167153112	-0.000907412346032	0.000300082649301	0.0125757393236	0.00839977827128	-0.0012809565238	-0.00077956195374	-0.0026382896926	-0.000934918606099	0.00395473730496	0.00701892320962	-0.00283731492015	-0.00533439894601	-0.00722067432848	-0.000850516416898	0.00227988903204	-0.000347365548421	-0.0069755163133	-0.000800410013524	0.00489566229949	-0.00282449503193	0.00432041328738	0.00780964110887	-0.0088864633604	0.0100432929218	0.0036796384481	-4.09275119634e-05	0.00863619758908	-0.00573544492361	0.00693817394805	-0.00529173945052	0.00878185929391	0.00158025820386	-0.000393823746626	-0.00341392493341	-0.00199447379663	0.00371310082548	-0.00385536654503	-0.00493537515031	0.00202554256531	0.000555202917814	0.0072054979152	-0.00713215446407	0.00295012401595	0.00328337573835	0.00195249658571	0.00235380238431	0.00252658007653	0.000918734399702	0.000354767312906	0.000591755600678	-0.000255536894862	-1.2876331673e-09
30	-0.110390676704	-0.0254053515331	-0.020015945471	0.0427601508769	0.00941504004264	-0.0052643980841	-0.08012021534	-0.00332725752197	0.00321832822946	-0.00784423731852	0.0164683459743	0.001182174469	-0.00872142714606	0.0118262639687	-0.0164449107388	-0.0178159956027	0.026662641623	-0.00829827680937	-0.0265888334175	0.0145812699305	-0.0140960564484	-0.00226331683488	0.00940166059091	-0.0104803591651	-0.00474251407958	0.0171476798922	-0.000895133854757	-0.00376976574443	-0.00930533645908	-0.000194248129696	0.014916253414	0.00492148960169	-0.00847025102649	-0.0158596348573	-0.00336133108738	-0.00237722687651	-0.00718028685078	0.00315354117405	-0.00371634728342	-0.00213458080201	0.00546006237559	-0.00309755972162	0.0114539826766	-0.0125180042643	0.0021938978322	0.00169147405942	7.80479944913e-05	0.00350377717455	-0.00139519402111	-0.00955626921936	0.00446120576837	0.00188924858689	0.000156519876907	0.00157699278401	0.000610286737454	0.00363807697393	0.00185758317464	-0.00205002365177	0.00360903555441	-0.000570691965432	-0.00132678322414	-0.00220670182326	-0.00362351145364	0.00181511293184	0.00109301676126	0.00141993555114	0.00179257314882	-0.000268672806072	0.00118077998633	0.000631184222584	-0.00061276555893	-0.000412152535826	-0.000164372162764	0.000623596563008	-5.03896000932e-05	-1.28763316729e-09
69	-0.00426370831233	-0.0159667814897	-0.0182331719841	0.00718058728906	-0.00400616108787	0.00849582719247	-0.0193571095828	-0.0307937771296	0.0195052512059	-0.00701203317828	0.00185763856708	0.00649726643576	0.0251509036986	-0.00735174775278	-0.0279787244282	0.00475251110172	0.00035619770585	0.002804227951	0.00407780919774	0.00338989842676	0.00326939820053	-0.0106124088428	0.0134336224162	0.00481015931491	-0.0101789836231	0.00229226246019	-0.0110487087321	-0.00787171906567	0.0118552767282	-0.00189089933487	0.00241050680143	-0.00265556072367	-0.00614501258737	0.00491153578016	-0.00782444224787	0.00373346372413	0.00381374928586	0.00218250352316	0.000854223399013	0.00415351534349	0.00218837680522	-0.0054450442688	-0.00452438913376	0.00493442029415	0.00133353581897	0.0149036681823	0.00332884608242	-0.00112673849648	-0.00561726901964	0.00514804426519	0.000904873133227	-0.00989550989226	0.00696858067128	0.00196511547681	-0.00526798267379	-0.00328389634888	-0.00393094941709	0.0113141857992	-0.00365234121036	-0.00449570606919	-0.000141740906014	0.000488517100321	-0.00199368185197	-0.00318800425261	-0.00287509116821	-0.000176842746605	0.000588960548849	0.00434272379527	-0.00641160770998	0.000694037866471	-0.00151205265083	-0.000907019764661	0.00129552080752	0.00313167419789	-0.000356161009726	-1.2876331673e-09
70	-0.0129842149996	-0.0157527505137	-0.031623613757	-0.0164566666828	0.00739916161736	-7.93375985766e-05	-0.0233565989104	-0.0163549811954	0.0390683897526	-0.0184794926989	0.00842972040279	-0.00237331093949	0.0143542837036	-0.00166747619493	-0.0236470192915	-0.0127251587367	-0.00188333119584	-0.00655410960478	-0.000768534862616	0.012260291691	0.00172757957972	-0.00758573815343	0.00747287769379	0.0196138313407	0.00641349778285	0.000329717963831	-0.00136794670683	0.00323899698287	0.00577980836074	-0.00228221521337	-0.0121015733509	0.0130079841621	-0.00300087265619	-0.000725513668019	-0.00322977487189	-0.00560660026179	-0.00379109511529	-0.00101517317662	-0.00878755472769	0.0171039858058	-0.00574241507457	0.00123754260068	-0.00684601695925	0.00394540418455	0.00155322369759	0.00261748990833	0.00506405303779	-0.00449470061883	-0.00347469487377	0.00572408531763	0.000918354409699	0.00323973817246	6.75718773403e-05	-0.00755575033989	-0.00079417270696	-0.00201018920516	0.0098511520048	-0.00190967031613	-0.00471013549831	8.13175652073e-05	0.0015031393754	-0.00272824961125	0.00759789478008	0.00308582245915	-0.00161928516466	0.000754115092838	-0.00239171609447	-0.00681497496495	0.00436761946472	-0.000194232521925	0.000371491553392	0.00102099344902	0.000581980047999	-0.000182230462951	0.000681777105674	-1.28763316728e-09
55	0.0536749268936	-0.0296411097816	-0.031957913261	-0.0229133555382	-0.0019326835479	-0.00209834982508	-0.0217367948542	0.0106488919306	0.000792291377142	-0.00156350879759	-0.00671460155669	0.00569723158732	0.0202767445478	-0.00351709452667	-0.0249094991288	-0.014961964989	-0.0205484428076	0.000243257423816	0.0135727064613	0.000434495248301	0.0011596685019	-0.011041174504	0.0148885027266	-0.00988847144704	-0.00140716199292	-0.00944685747612	0.00991777546868	0.00882891262742	0.00865857417969	-0.00509039435926	0.000946197358006	0.00804531085285	-0.00921494668963	0.00302834203273	-0.0121461512728	-0.0100907656158	-0.000551524827146	0.0152240053492	0.00395992384823	-0.0120221400566	-0.00270009976759	0.00390373081428	0.00762193276959	0.00976584385805	0.00747803130158	-0.00773602522057	-0.00447576147048	-0.00114339628058	-0.00602620555034	-0.00359483824492	-0.00930344356143	-0.000740108031708	0.00130942830967	0.00494197866027	0.0016819982719	0.00791790465045	-0.00648839766325	-0.000624921696886	-0.00365211115409	0.000469291468998	-0.000997619375105	-0.00148728168384	-4.08679647708e-05	-0.0027778349351	0.00354935099599	-0.000393933221267	-0.00188561089079	-0.00101966602207	5.22866414614e-05	0.00245347568036	-0.00024734394327	-0.00184991390413	-0.000863611502438	-0.00355475044914	-0.00010437682937	-1.2876331673e-09
54	-0.10006034417	0.0276049806186	0.0778390173929	-0.0120235014464	-0.0148474054207	-0.034009057532	-0.00465476226952	0.00723597681351	0.00355163858328	0.0348386220619	-0.00966641519615	0.00614462903877	0.0232131884205	-0.011759658026	-0.00633359515611	-0.0139227771052	0.0110603347579	0.0250284874419	-0.00215234883911	-0.0109514799985	0.0229689332436	-0.0114769447781	0.00974962466188	0.00320852523	-9.65141254356e-05	-0.00289356870625	-0.0016469646146	0.000407494834186	-0.00969011486106	0.00329761558455	-0.0140689060529	0.0111086843102	0.0135443447613	4.87673300184e-05	-0.00148681386468	0.00721647421673	0.000791762353763	-0.00533068470575	0.00517819981248	-0.00336841375549	0.000453217955338	-0.000196108114803	0.0115008955024	-0.00617455322819	0.00916573265624	0.004995339898	0.000534381756743	-0.00170364564512	0.00424382370495	0.00500393565787	-0.00962489980591	0.00375937668309	0.0024626106166	0.00266979593029	-0.00273245588862	-0.00252130161572	0.0041629109233	-0.000286316002189	0.00238701414065	0.00120962466184	-0.00325147109519	-0.00332132029282	0.00281974498727	-0.00332847177847	0.000237161243583	0.00315175852577	0.00331967234787	0.00620618500419	0.00465540032876	0.000397808561703	-0.00207972465139	-0.000587687287561	-0.000584015476153	0.000149668377104	0.000139592087582	-1.28763316729e-09
475	0.0904021456724	-0.0529260390531	-0.0497454993356	-0.000927909360948	0.0019935974581	-0.0428118472676	-0.0407839015595	0.0177225284166	-0.00362250705377	0.00412540824959	0.00185996158408	0.00469020399693	0.0156752152415	-0.0315430553802	-0.00865122552515	0.00161542788104	0.0283660115629	-0.0095004899827	-0.00953339743981	0.000981812193413	-0.00248868992985	0.0272566228361	-0.0335906500358	0.00243431492473	0.0109340205963	-0.0103552309111	-0.00809267286591	0.00568148829038	-0.00679235854856	0.00800994827992	-0.00441014050017	0.00467512650109	0.00549195881877	0.00760544346009	0.00339464449878	-0.0161082142914	0.0045786620612	-0.00795754896824	0.00493925820353	-0.00443008299031	0.00564341040117	-0.000149319889954	-0.00436603716345	-0.00497587604853	0.00653236249891	0.00169562136386	0.00129449270986	0.000777530954215	-0.00207461566935	0.00283680109249	0.00235337931413	0.0030172097303	-0.00901018817644	0.00284084105945	-0.00117774650669	-0.00136872102626	-0.00331109600625	0.0051581165711	-0.00277766076181	-0.00308138777903	-0.0006875568502	0.00103203818279	0.00212472398892	-0.00398311516859	-0.00249122710386	0.00132868425305	-0.00051803068752	-0.000741245371708	-0.00146277181997	9.90502826794e-05	0.000497044754567	0.000171265990188	-0.00202287052696	-0.00043792949302	-0.000144831125156	-1.2876331673e-09
470	0.0270378209985	-0.0602496278693	0.0296084464616	0.00281533933444	0.0528029739129	0.03647021162	0.0275249890927	0.0565188952517	0.0326630886037	-0.0155133803926	-0.016517073456	-0.0218139854253	0.0316764503028	-0.00243108892558	0.0271287463568	0.00614079900182	0.00601094570411	-0.0130146598114	0.00676876123399	-0.00443662203347	0.00710536158783	-0.00201296888036	-0.00571955566934	0.00440472408071	-0.0158178169843	-0.0167014419206	-0.0131533827734	0.0128414570635	-0.00255459769372	-0.00306766633227	0.0219434137644	0.0068320791989	-0.00483701209166	-1.78535284748e-05	-0.00826498061751	0.00829679642317	-0.00722497069226	-0.00996642989877	-0.00626886125344	-0.00121127875822	0.00315382126612	-0.00611345449431	0.00256714980473	-0.00759913503382	-0.000119839983411	0.00278557804331	-0.00189535797386	0.00104003277026	-0.00180906693857	-0.00106546025977	0.00121758044897	0.00459888191196	0.00678690628469	-0.00267972516492	-0.00280077822942	0.00385222303438	-0.000822293594564	0.000946394861983	-0.00126007374284	-0.00242528360074	0.00294167085257	-0.00362926186707	0.00119949886742	0.00200832437502	-0.00223278025964	0.00205676590307	0.000542535812471	0.00101309892055	0.00126172201596	0.000334423700721	0.000722459598215	6.06822645661e-06	0.00115327594109	-0.000991629101651	-4.10848558203e-05	-1.28763316729e-09
476	0.0213248900006	-0.0101690185691	-0.00558624638141	0.0219036116856	0.0351297562147	0.0274368124	0.0338381901586	-0.0330398158886	-0.00144941698008	-0.00353409961299	0.002849722475	0.0184713447439	0.031706143246	0.00281885578341	-0.00503972397068	0.00811496735252	0.0320583967392	0.0104946055023	0.0167745264661	0.0165815513631	0.00427672075601	0.0104807133501	-0.0225251805665	-0.00480121333202	-0.000620742805641	0.00446956081425	0.00131148684128	-0.00386956619038	-0.00599034934432	0.00162851663156	-0.0053478033317	-0.000179081982052	0.00217592756324	-0.00489343693206	0.000656734213124	0.0096489054691	0.00288000111688	0.0097506706938	-0.0057690642128	-0.00115182117632	-0.00858085574437	-0.00659177505367	-0.0078650388972	0.00507461053872	0.000696518383032	-0.00650900740622	0.00771743394645	-0.00262867597329	0.001294206464	-0.000139317735828	-0.000290067593283	0.00531456581808	0.00635774702646	0.0125469603121	-0.0014808965091	0.00335976320188	0.0034012006818	-0.000359783227531	0.00258368826948	0.000186747203003	-0.00655732254046	-0.00457525340013	-0.00598986781202	0.00135391052903	0.00793158123623	0.00275842361031	-0.00244579551665	-0.00170452962886	-0.000776240375591	-0.000351811650929	0.00147342227509	-0.000500046240882	-0.000173113008269	0.000337463170557	0.000195756773872	-1.28763316729e-09
8626	-0.0144941748517	-0.00145517074001	0.00905264996751	-0.0029712825343	0.000130132143075	0.0104191800367	-0.019706564939	-0.0262268223439	0.00341079500281	-0.0183711974253	0.00975325801278	0.00619466037803	0.00503118037799	0.0106221885657	-0.00350247236465	0.0135549246317	-0.0156819093151	0.017851804058	0.008495546431	0.0127148592114	-0.000764023168488	0.00977329333041	0.00720792295411	0.00420165094242	0.00851047285356	0.00767498671664	-0.0110994495941	0.00870615832892	-0.000511504583971	-0.00780056009628	-0.00222874971779	0.00189696207038	-0.00389452159774	-0.000861787142921	-0.00183969234733	-0.00106634184986	0.00911090337431	-0.00824043508992	0.00346549424977	-0.00871225365079	0.00101920885426	-0.00371223788434	-0.00647730518612	-0.00133470623107	-0.0125390161524	-0.00154934086468	0.0103299114842	0.00998265389511	0.000296914107099	0.0100486621809	-0.00673117069323	-0.00141782771578	0.000986254852577	0.00363411521718	0.0104438871023	0.00326331391495	-0.00231599172544	-0.00473072571821	0.00582334499596	-0.00336287226054	0.000599241591695	-0.00135135944103	0.00282479245603	0.0052340437112	-0.00719303246036	0.00240707200085	0.00583573252024	0.00108408706058	0.00293718001384	0.000679124022242	0.00430872016889	-0.000200259056489	-0.00163833149085	-0.000910550688497	-0.00052951052569	-1.2876331673e-09
8627	0.0620467390619	0.0143113876324	0.00415341660499	0.0350362310883	-0.0217056299514	-0.0324915512657	0.0135387480018	-0.00873054114828	0.00816891708818	-0.0369825324592	-0.0145693093901	0.010294391988	-0.019160965277	-0.0243997054378	-0.00685276646512	0.0186042118353	-0.000349055083707	0.00901615632427	-0.0153418510459	0.00528547277588	-0.0118896348604	-0.0073640491395	0.0129659889146	-0.00577316991671	0.00198717018026	-0.0140173928877	-0.0067029100858	0.0122963738142	-0.0175525079818	0.0142318448322	0.00662769316806	-0.00594217292233	-0.0103047609337	0.000101500730738	0.00529496628466	0.00156844346314	0.0152831789543	0.00501753179636	-0.00117301448964	-0.00829744186635	0.00412336328735	0.00211714228409	-0.00861388498967	0.00513575045038	0.00389314840125	0.000531330662841	-0.00754069378577	0.00475422687004	-0.0070893966868	0.0011257695669	-0.0039504313516	0.00367621323072	0.00656706965299	-0.000939389834955	0.00243484188431	-0.000887746447965	0.00666679482738	-0.00600091394857	0.00244360872972	0.00197519610063	0.0068309061331	-0.00284545364513	0.00235447205706	-0.00129179640488	0.00395668004765	0.00228112496936	-0.00307987924323	0.00222813437777	0.000192667793696	-0.000128518889297	-0.00271799999148	0.00127193618659	0.000942810751768	0.00134559238117	9.0852256224e-05	-1.28763316729e-09
