pc vector number	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76
donor	0.187726617634	-0.0470618326462	0.00534722736328	-0.0500256064334	0.122583484216	-0.0601360424553	0.0194320137113	-0.119811396362	0.00259438476393	-0.00692992995721	0.0479052396997	-0.0203758651159	0.0740554068666	-0.0304231993641	0.0457242319599	-0.0406415550607	-0.062283301477	0.0699009010846	0.0943173626009	-0.0584469266724	0.0501330905881	0.0169118683609	0.0196336792076	-0.0848340781903	-0.0639937530708	0.149741455895	0.0135701585502	0.0497433144232	-0.000883489680189	-0.0804120910696	-0.0118733129228	0.0372187763506	0.0258557371427	0.0400069917242	0.0595241374635	0.0502994507805	-0.0522434179049	-0.024528250101	-0.02364126744	-0.0166148041701	-0.038440605336	0.00592330183113	0.113270010844	0.0719388401389	-0.10430265662	-0.00413229844507	-0.0222355981733	-0.0551342539098	0.0236391033517	0.0582013043949	0.00620839885092	0.0270730009963	-0.0321119979057	-0.0318484927332	-0.00779681848768	0.0430960700872	0.00383101647752	0.0197205680576	0.013806728469	-0.017926547843	-0.049154261076	-0.00723528242323	-0.00762445388891	0.071451431452	0.0142776236369	0.00203189711858	0.00801517783735	-0.0404532229418	-0.0289558084335	0.0562556900414	-0.014992119528	-0.0560427557118	0.0343615466569	-0.0250281698709	0.0362560382965	8.26034001844e-09
153	0.106408978282	-0.00741431643593	-0.0344286802961	-0.0515898219401	0.0599802064605	0.0860085909662	-0.0205630819093	0.0457404713371	0.0611632395503	0.0949773175458	0.0183132664756	0.00140997466193	-0.0488876932918	0.0689374432193	0.050176523019	-0.0606092882992	-0.0445870752713	0.0220573792352	0.0359081194845	0.0155847140562	-0.0304706459756	0.0281644253088	0.114668126694	-0.0888781013007	0.0118846679501	0.0175964576087	0.0360579481046	0.0472822239929	0.0453623999872	0.0763201797008	-0.06127590426	0.00936363966065	-0.0630760728562	-0.0586977805815	0.0117272529434	-0.00767430482993	0.0454416621015	0.0920327533561	-0.0183006824965	-0.00331011471142	0.038772962187	-0.0652371500855	-0.0387671719286	-0.0185444726596	-0.0773118144325	0.0580995759433	-0.0309357312992	0.0518045146688	0.0432255728915	-0.0377570316227	-0.0220542523159	-0.0660299871349	0.0149498552071	0.0558276119371	-0.0365068328435	-0.0306365235422	0.0265470879634	-0.0341705981815	-0.0673406025575	0.0937038240297	0.0177303662044	0.109290871679	-0.0477965835865	-0.0216473390404	-0.0590506112429	-0.0324047138949	0.00682131510315	0.00709019702142	0.00771320427457	0.0165837754833	0.0251749177796	-0.0424563357884	0.0909619310414	-0.0219842900949	-0.040475472904	8.26034001844e-09
154	0.0501549704476	-0.0295604261774	0.00197805405738	-0.128108687943	0.0141390318934	0.0160790168424	0.0983664085138	0.104191189739	-0.0526915678897	0.0642280898949	0.042307165208	-0.105239360742	0.0378885115995	0.064953194167	0.0275628557026	-0.0274617538991	-0.0241442412969	-0.111114191596	-0.0366174434863	-0.049613383138	0.0942677600905	-0.0479375464339	0.0279735527829	-0.01453876247	0.038782133271	-0.0631496376611	0.0417208789705	-0.00255614742793	-0.0579235658152	-0.0947041692168	0.0122289433481	-0.0116803117473	0.00158721958213	-0.0650323012002	-0.0315403657112	0.027709208128	0.0321096907966	-0.104339910093	-0.0177999789457	0.0202826401689	-0.0215863075151	-0.0818147182829	0.02561665583	-0.047726959736	0.0307931236242	-0.0140040525788	-0.0561963579064	-0.101961989145	-0.00276209003425	-0.0284831620122	0.00304357470598	0.00523629258267	0.0127897579005	-0.00627692525262	0.036169431373	-0.0274950055481	0.0567679556512	-0.0202163587817	0.0672595017735	-0.0421575277709	0.0796636036418	-0.0176775759914	-0.0021487892024	0.0380249877444	0.0146851059862	-0.0129505733895	-0.0519555571539	0.0166167794088	-0.0376194614554	-0.00335420385136	-0.0355899015217	0.0183005300425	0.0911187431921	0.0326039501499	-0.0851639175401	8.26034001844e-09
155	0.0579546090701	0.0133416409485	-0.05254537994	-0.0803632154341	0.0717214697796	0.079071857752	-0.0278331528461	0.0558561901304	0.0226790170401	0.0770125474997	-0.0619496090321	-0.0534716209434	-0.0214311903852	0.0182411403156	0.0103506915717	0.0796913976059	0.0764797149844	-0.027311930963	-0.0485398449891	-0.0803183254884	-0.048042632623	-0.0633258100635	-0.0370777533761	0.0189985053917	0.051944694881	0.0352608803456	-0.0120209533007	0.103633700066	0.0175992740095	0.0106774570071	-0.0231012914695	-0.00393644785655	-0.0509158728737	0.0121626983646	-0.0328754054197	0.0515888597012	0.0389581709977	0.00249833078515	-0.00290610912394	0.0289022595214	0.0131450149112	0.0238749376015	0.0783135843503	-0.0114225908887	-0.0426899713769	0.0195210915653	-0.0137589452931	-0.0506319526549	0.0973125020225	0.0126522164415	0.0388893835134	-0.106858266892	-0.0412191587901	0.00788388219632	0.00557028015907	0.0774624119147	0.0456122932197	0.0487771725892	-0.0585917612913	-0.017959743156	-0.00807394896351	-0.0361533702033	0.0450712782448	-0.0510243260853	0.0431217126247	0.0477937026916	0.0463182235374	-0.0844576965423	-0.008048763906	-0.0455122834564	0.0357963425239	0.0505369239512	-0.128034656167	-0.0103807197415	-0.0473410454584	8.26034001844e-09
71	0.0880290921829	0.0282396393721	-0.0927266053393	-0.00510932619703	-0.0205133539693	0.0729849733725	0.0881454378771	0.0821878561205	0.0503802238836	0.00207570945052	0.0692380543209	-0.0200042727132	0.0779147759263	0.0391358186981	0.0143727434738	-0.0887242103877	-0.00429943309549	-0.0283372110555	-0.0669078881317	0.114033290948	-0.0261869657528	0.000533651466302	0.0493988642776	-0.0273009051166	-0.0467757482904	-0.051250548535	0.0418486539323	-0.0390165489187	0.0290848542634	0.0139842192577	-0.0191051479524	0.0140173138031	0.0531818434758	-0.0732297695063	0.0115322726592	0.00229965862596	-0.0135520067082	0.0392640413076	0.11934867956	0.0232726920214	-0.00617790513299	-0.0156907835225	-0.0852777787694	0.0218508743523	-0.0470936882147	0.00568004417992	-0.0388760200362	-0.0112620263957	0.0120981503191	-0.0190156991478	0.0641307657235	-0.0310333139252	-0.00676672019107	-0.0357955673925	-0.072531087294	0.0697285642665	-0.0461053241328	0.00752360520562	0.0813898782711	-0.0182135219997	0.0217152263102	-0.020725979867	0.015381245509	0.0635060152705	0.0510882991496	0.0352046653974	0.0428407521666	-0.0539347987177	0.0105809049738	-0.028351712063	0.00323737639204	0.00435166724123	-0.0564240015671	0.0438400279157	0.14477746522	8.26034001844e-09
72	-0.0319114515934	1.74291748627e-05	-0.0876809451796	-0.0477784575474	-0.0250146892194	0.11187688994	-0.00237293504133	-0.00456989812399	-0.00998144048209	0.00397694740906	-0.0107044513842	0.0232504035564	-0.0152789671893	0.0920015743495	-0.100324198542	0.00761399310269	0.0638616863273	0.0016938465831	-0.0402967376496	0.0113269733715	0.010066074809	0.0643303174132	0.0251317681563	0.0897119708896	-0.0518493369613	0.0986296941825	0.0494478216671	0.0454380144429	-0.045279202062	-0.0266058043878	-0.0187076848691	-0.0815229038618	0.0172301808958	0.0737538759381	-0.0685177905601	0.0412323675753	0.0436268480552	0.0281073119349	0.036525513908	-0.0642779647003	0.00914715626361	0.111361484911	-0.00435058445203	-0.00472954852578	0.00831199280797	0.0141403468549	-0.0451765868738	-0.0110011634919	-0.0433316363073	-0.0382604517652	0.0455234292598	-0.0226203100496	0.0187089427666	0.0270585767617	0.0266549975767	-0.0632969475327	0.0400004496698	-0.0228985826575	0.0265506301434	-0.0221581473335	-0.0527014525738	0.100612463871	-0.00357168134972	0.0751319392345	0.0430363012563	-0.00682734778493	0.0175582378305	0.101734654464	-0.0696435724276	0.0610151231549	-0.0649358868355	-0.0611145372389	-0.0569898021161	0.0193712471087	-0.00404532303016	8.26034001844e-09
73	0.0807690755868	0.0815861334356	-0.140824225102	0.0183212055278	-0.0532442763273	0.0549305812217	0.0252962727591	0.047653659243	-0.0316164873335	-0.00309680321018	-0.0160678098828	0.069589223507	-0.0136546320489	0.0636328185564	-0.0414457343019	0.0122304163442	0.0960479394471	0.0439704606798	-0.0225937298584	-0.0248296648687	-0.0115359220403	-0.0188100115563	-0.0494470965163	0.0519792240291	0.0633652740125	0.0143181625441	-0.0883434968477	-0.040676613373	0.00206039523862	-0.100132794644	-0.0270209431428	0.0248857243052	0.0352260424327	-0.058666019794	0.00394612372858	-0.0351500493998	-0.000237630528916	-0.0367829701618	0.0453686955091	-0.0351821314344	-0.00923386281775	0.0395480151926	0.0308705470679	0.0397619941699	-0.00127725340278	0.00677126632507	0.0474649237538	-0.0364955671801	0.0297248026086	-0.0753592610642	0.0651188045737	0.0338852010612	-0.0520233608896	-0.0275555145248	-0.0664752768473	-0.048081075747	-0.0575076397971	-6.46201806304e-05	-0.107290511312	0.00623283767645	-0.0631197791426	-0.00973287958413	-0.0334950581074	0.00104158142836	0.00787022092825	0.0603835847475	-0.0308111679439	-0.0102255577482	-0.00792906815805	-0.0484756907009	0.0176509256719	0.0112676083822	0.152206687631	-0.090023116931	0.0270722985356	8.26034001844e-09
74	0.233082206592	0.20267168049	-0.173112593068	0.129658539471	0.0268133115689	-0.0430901850312	0.116960800234	-0.0039389718089	-0.0147812356747	0.102806783644	-0.0684799969646	-0.0598696537976	0.00876094038194	-0.0556083048604	0.0679978153527	-0.0556597938864	-0.0140172276184	0.0131175792315	0.00809196150577	0.0513058107078	-0.0355830137846	0.0606447024399	-0.0488789752928	0.0507530830725	0.0472574351171	0.0378628113329	0.0643794150677	0.0539856887775	-0.0639003112073	0.0733361102917	-0.0849912247718	-0.035704148851	-0.0399163013868	0.048624978427	0.0841700203955	-0.0807482584486	0.0136401337146	-0.0487796159842	0.0288383818777	0.0156026859786	-0.0144212642526	0.0534749447432	-0.00614677163812	-0.0425228431946	-0.00638986956328	-0.0451640693378	0.0369050753799	-0.0304034917536	-0.0404218515578	-0.00159346410211	-0.0944172453747	0.0619955318189	0.00776441509085	-0.00150451489004	0.0323714033609	0.0184438489102	-0.00908833474286	-0.0525883648367	-0.0124173123351	-0.0353028754458	0.0224267823352	0.023282132114	-0.0008087123	-0.031564680704	0.029695889197	-0.0294034600739	-0.0389182584203	0.0139135087684	0.0360759856111	-0.0222240408016	-0.032405163729	0.0344354743031	-0.0218107992975	-0.00604786002111	-0.0081873670775	8.26034001844e-09
75	-0.0125369943846	0.0125589629015	-0.026806016414	-0.0443664326464	0.00677122176786	0.124573402885	0.0607540178359	-0.0121114312163	0.00187518043097	-0.0185801217876	0.0507047705352	0.00221393889956	-0.0756623849873	0.0257382201322	-0.0516551079652	0.0354672993459	0.125116144921	-0.0876803235052	-0.037993228462	0.0362586584808	0.0399156952205	0.0188858910162	0.121781729007	-0.04839629036	-0.111444202599	-0.0278910222312	0.0519845370738	0.024713285596	-0.0241678631096	-0.0194516940535	0.0177539033429	-0.0221809841684	-0.0327324015113	0.0815454293567	0.0287344244423	-0.0544839054436	0.0287329062114	0.054066629519	0.0152188968619	0.0187422191792	-0.00462301437371	-0.0162401996011	0.0705415692634	-0.0108730987217	0.084074695873	-0.0142962010302	0.0102916733169	0.0230042652014	-0.0579628687992	0.0666167254026	-0.0811644567701	0.0257372969609	-0.0184850527241	-0.069485873863	-0.0354367739603	0.0553701148658	0.0138303289001	0.0273757897465	0.0536844056005	-0.0205398383518	-0.0718747985014	-0.0418146925271	0.0186994583495	-0.035008104426	-0.0494269529877	-0.0064145318217	-0.00387183495585	-0.0224793260226	0.0773867054257	0.0366080530056	0.0633431125814	0.0240989767384	0.0392038724749	-0.104068245833	-0.0150232826764	8.26034001844e-09
2	0.132002060072	0.0103703482259	0.124035799309	0.0312010842064	0.0736620539027	-0.0621221386222	-0.101652425885	0.114599485223	0.0585897002076	0.10056330925	-0.0360467488788	0.00336210772339	-0.0233642926068	0.0117497345198	0.0434249517946	-0.0424841104417	0.0745909994657	0.028304025406	-0.0325262016541	-0.00898533553488	-0.127186120009	-0.0286401358365	0.00873771997309	-0.00071514555306	-0.00859907762061	-0.0310932839104	-0.00156384796541	-0.0638067347941	-0.0280739136093	-0.0800371087773	0.00667062858156	-0.0287206428426	-0.106610819495	0.0368713715269	0.0590946856579	-0.0156494772509	-0.0418793220866	0.0819127815857	0.00615869852621	0.00705736219889	-0.0381320152439	0.017799501319	-0.028058699064	0.0547641926238	0.0550824617394	0.023141470719	0.090802909615	0.031563649871	-0.0444975126942	0.0161099825096	0.0449675916976	0.0378016103767	0.0282551807881	-0.01279422505	-0.0201983973175	0.0447559328222	0.00246456763643	0.00363512712665	0.0324531571512	0.0164345266166	-0.0222965776995	-0.0656381514765	-0.0505994459832	0.100142183597	-0.0409769970717	0.00139556232451	-0.0104604468333	0.00113949941742	-0.111619727457	0.00747586636463	-0.0278326944695	0.00574190727384	-0.00916664254405	0.0419865122833	-0.0756649816329	8.26034001844e-09
